K,T_train,T_test,min_test_events,rho_naive_constant,rho_drive_constant,delta_rho_constant,rho_time,rho_time_drive,delta_rho_time_adjusted,delta_rho_shift_p,rank1_delta,crossfit_projection_energy,crossfit_projection_p,crossfit_loading_alignment,crossfit_loading_p,orthogonal_leakage_ratio,predicted_geometry_cosine,predicted_geometry_relerr,residual_spike_ratio,residual_pc_alignment,residual_alignment_label_p,brier_naive,brier_drive,brier_time,brier_time_drive,logloss_naive,logloss_drive,logloss_time,logloss_time_drive,brier_gain_drive_vs_naive,brier_gain_factor_beyond_time,logloss_gain_drive_vs_naive,logloss_gain_factor_beyond_time,window,window_kind,event_type,q,K_requested
10,1380,2880,83,0.8554297719102649,0.7258037921923747,0.12962597971789025,0.804217853907569,0.6575696707227888,0.14664818318478012,0.001996007984031936,0.6775448667425917,0.5274076108945276,0.01996007984031936,0.8802778764109174,0.005988023952095809,0.6874535541346706,0.5301891299309517,0.9232476180929212,3.455293271881168,0.9248745451767766,0.10837832433513298,0.038960641161243106,0.03877920121176737,0.36834187772466115,0.44045775586153507,0.16072460751170561,0.16402751868014648,5.075344795904352,6.067027499276705,0.0001814399494757396,-0.07211587813687392,-0.003302911168440864,-0.9916827033723532,Control_2022_Aug_A,control,volatility_burst,0.97,10
20,1380,2880,44,0.8953861252809848,0.7950082761896299,0.10037784909135494,0.8419087286750635,0.7373283988695166,0.10458032980554688,0.001996007984031936,0.5753003364394751,0.3523427796086052,0.017964071856287425,0.7768548589984169,0.005988023952095809,0.804771533034357,0.2332560017919676,1.5261382872820408,2.797352105792517,0.7279486160490138,0.7440511897620475,0.04235290756681907,0.04217054003894387,0.21459454844961076,0.6110277629922551,0.17287418022284703,0.1756482842037338,2.936050509322642,8.41192629394805,0.0001823675278752046,-0.39643321454264435,-0.0027741039808867607,-5.475875784625407,Control_2022_Aug_A,control,volatility_burst,0.97,20
10,1380,2880,38,0.8207112888226774,0.6883085459485014,0.13240274287417597,0.7744956771152576,0.6334973686448899,0.14099830847036765,0.001996007984031936,0.539628592905139,0.2986548134258611,0.2654690618762475,0.501425153534966,0.4231536926147705,0.8374635434243081,0.23116640206219574,1.1148387272282387,3.209574600881311,0.8692602100749272,0.3727254549090182,0.023448081975567393,0.023411813054606937,0.37271293134692723,0.4833474833186894,0.10546377231858726,0.10893693314409843,5.14190851698941,6.668697815128511,3.6268920960456225e-05,-0.11063455197176214,-0.0034731608255111623,-1.526789298139101,Control_2022_Aug_A,control,volatility_burst,0.985,10
19,1380,2880,38,0.8281750057232877,0.7325012993195685,0.0956737064037192,0.7868282445915991,0.69321424879704,0.09361399579455909,0.001996007984031936,0.6009784319471024,0.29892215540261863,0.08982035928143713,0.6924212348134613,0.04790419161676647,0.8373039141117107,0.05272685659982899,1.6200459705037313,4.046411260706282,0.7583925003615287,0.8652269546090782,0.02450626751194589,0.02444478624949134,0.29678186559993575,0.608494020424178,0.11357287438757267,0.11439944117546408,4.08298121147799,8.388765698214222,6.14812624545498e-05,-0.31171215482424225,-0.0008265667878914057,-4.305784486736232,Control_2022_Aug_A,control,volatility_burst,0.985,20
10,1380,2880,48,0.8674975073053623,0.8629175724532699,0.004579934852092404,0.8055168476585631,0.8018400279952027,0.00367681966336042,0.08982035928143713,0.7710795391207492,0.5313997178917067,0.07584830339321358,0.7988398582960154,0.05788423153692615,0.684543849654361,0.6706197436668118,1.812848793004005,1.7480056873694603,0.9530203802330015,0.008798240351929614,0.03177272123495808,0.0316251837121063,0.46062916348454336,0.4987819890798592,0.14007891972191888,0.15149397921159902,6.24689290337582,6.798491481189974,0.0001475375228517789,-0.038152825595315853,-0.011415059489680135,-0.5515985778141541,Control_2022_Oct,control,volume_burst,0.95,10
20,1380,2880,46,0.8678189775496663,0.860150773474532,0.007668204075134355,0.8050562762321225,0.800669530399272,0.0043867458328504805,0.10578842315369262,0.6281034501390406,0.5146964795678252,0.005988023952095809,0.8920939396432419,0.001996007984031936,0.6966372947414561,0.29585247926731545,3.3796681704771268,1.9948695500733356,0.9666560025422508,0.0007998400319936012,0.03436700635339289,0.03416786725695694,0.6771481253299809,0.46753257673359677,0.16536972537301253,0.17070229309659604,9.269595984339439,6.386785816412588,0.00019913909643595046,0.20961554859638415,-0.005332567723583509,2.882810167926851,Control_2022_Oct,control,volume_burst,0.95,20
9,1380,2880,37,0.8344626910442504,0.8101487476198126,0.024313943424437823,0.7686068678407354,0.748824196503093,0.019782671337642443,0.011976047904191617,0.6561952866300061,0.5881520219217554,0.03792415169660679,0.9437530310780706,0.001996007984031936,0.641753829800854,0.5341951783142562,2.4130475549912784,1.56999170233233,0.938547617623739,0.01879624075184963,0.021823225631442834,0.021617713763246074,0.5055094917760372,0.49685148395249457,0.1002669105347758,0.10724857888304369,6.893400558863806,6.8064300317183495,0.0002055118681967595,0.008658007823542646,-0.006981668348267897,0.08697052714545617,Control_2022_Oct,control,volume_burst,0.97,10
18,1380,2880,37,0.867773176387184,0.819535706619398,0.04823746976778598,0.8082875041149724,0.7672727210457106,0.04101478306926176,0.001996007984031936,0.6584158837871861,0.5146827118996656,0.02594810379241517,0.8755175763846645,0.00998003992015968,0.6966471761889517,0.48312108161711687,2.7572308557917196,1.8595619709745426,0.9510177633563722,0.0003999200159968006,0.02364068124087,0.023496148726277748,0.5616521546152303,0.5604331766111824,0.12164428216924078,0.13005667470736967,7.676273499853719,7.672872340591399,0.00014453251459225352,0.0012189780040479103,-0.008412392538128893,0.003401159262319986,Control_2022_Oct,control,volume_burst,0.97,20
5,1380,2880,35,0.8085434465402322,0.8018448163236487,0.006698630216583568,0.7636218882703406,0.7591621620377933,0.004459726232547312,0.08782435129740519,0.9327454962262184,0.7499989085362528,0.043912175648702596,0.8930252299784827,0.04590818363273453,0.5000010914285733,0.793488242644872,2.8987429938577356,1.5246155220619613,0.9833774120535921,0.009598080383923215,0.013429646514065575,0.01333522209414178,0.5851919805076756,0.5110547346637443,0.06371773218977465,0.07146110683246787,8.036529544951772,7.01530575713148,9.442441992379459e-05,0.07413724584393133,-0.007743374642693215,1.0212237878202926,Control_2022_Oct,control,volume_burst,0.985,10
11,1380,2880,30,0.8607732682136463,0.8288997815289392,0.03187348668470713,0.8666482264882068,0.8401888213410859,0.026459405147120973,0.001996007984031936,0.6973319914204285,0.5498104193814006,0.003992015968063872,0.8733244955188043,0.001996007984031936,0.6709616834012029,0.39332260580129086,3.712321461743287,1.550776610327404,0.9475825912783301,0.002599480103979204,0.01493396758683325,0.014620534930740151,0.6404666465756882,0.5306909358971174,0.09039803591304607,0.0865962181825626,8.774527630554186,7.265266868800147,0.0003134326560930989,0.10977571067857084,0.0038018177304834644,1.5092607617540388,Control_2022_Oct,control,volume_burst,0.985,20
10,1380,2880,82,0.848068873062444,0.7693845333642214,0.07868433969822264,0.6849061546750301,0.5729330308045429,0.11197312387048719,0.001996007984031936,0.7136070071941054,0.5952295860914982,0.015968063872255488,0.9066070982525866,0.003992015968063872,0.6362156976228411,0.3631771203503119,1.4093787833485212,1.3567658188874943,0.43649496800895315,0.8004399120175965,0.08101417104536703,0.07996380886884713,0.4575419976783244,0.4182552097706062,0.2816425855914812,0.29019554691278904,6.187513066446789,5.663179532384929,0.001050362176519895,0.03928678790771817,-0.00855296132130784,0.5243335340618591,Control_2022_Oct,control,volatility_burst,0.95,10
20,1380,2880,82,0.9048462354741293,0.851716872586794,0.053129362887335385,0.7508891457050131,0.65354446417433,0.0973446815306831,0.001996007984031936,0.5519068369837398,0.4272848752160217,0.00998003992015968,0.8706484066995104,0.001996007984031936,0.756779442625104,0.4713510300767383,1.470178306870721,1.4590683812576166,0.8969923902891679,0.09058188362327535,0.0919275875661511,0.09104965516021259,0.23941470860638323,0.5287770344756814,0.31598659034814935,0.31964100583419836,3.188505004027792,7.193669328880052,0.0008779324059385168,-0.2893623258692981,-0.003654415486049001,-4.0051643248522595,Control_2022_Oct,control,volatility_burst,0.95,20
10,1380,2880,57,0.816117930691927,0.7229179636572843,0.09319996703464262,0.6663907115910648,0.5428317073663723,0.12355900422469246,0.001996007984031936,0.7612292474960524,0.6423915611437333,0.021956087824351298,0.9157362779350651,0.007984031936127744,0.5980037114013808,0.4461983500349854,1.1674233300510755,3.7009884346505624,0.9553539623140352,0.0013997200559888023,0.03223692842290065,0.031904655631342774,0.3514487586845502,0.3757614013669729,0.14311932668887795,0.14418233836035818,4.759953334089833,5.110295893230255,0.0003322727915578763,-0.02431264268242267,-0.0010630116714802351,-0.35034255914042234,Control_2022_Oct,control,volatility_burst,0.97,10
20,1380,2880,45,0.8693721508000158,0.8461876082362355,0.02318454256378033,0.7200904002929019,0.5949434940685183,0.12514690622438362,0.001996007984031936,0.6491914081684413,0.5404677549524938,0.005988023952095809,0.9083983879373022,0.001996007984031936,0.677888077077447,0.38067810350036596,1.3785844106336775,1.466250885158459,0.8762557521994565,0.09278144371125775,0.04596911506497247,0.04575745582353574,0.4731382815215157,0.1329801792508232,0.18122809794742586,0.18484645973058905,6.44423445284064,1.7487410585336534,0.0002116592414367277,0.34015810227069254,-0.0036183617831631876,4.695493394306987,Control_2022_Oct,control,volatility_burst,0.97,20
8,1380,2880,31,0.7887391053209626,0.6805973363381598,0.10814176898280281,0.6478551719863387,0.5610723034349079,0.0867828685514308,0.001996007984031936,0.8496399586911493,0.4046278918406142,0.14770459081836326,0.6677160882802737,0.17764471057884232,0.7716035952193111,0.5140239591868254,1.141578244854275,2.9398682215692387,0.8912213621645313,0.366126774645071,0.020985790148752646,0.02077400712539785,0.5684209989243709,0.4579463304821827,0.0981866357806908,0.10103771314286614,7.78391785270761,6.269221265692187,0.00021178302335479737,0.11047466844218823,-0.002851077362175339,1.5146965870154228,Control_2022_Oct,control,volatility_burst,0.985,10
17,1380,2880,31,0.8218043083823019,0.7081035235541336,0.11370078482816826,0.6583386944943681,0.5549924666198027,0.10334622787456538,0.001996007984031936,0.5799719593177715,0.3684579354031794,0.03792415169660679,0.7582977899565111,0.023952095808383235,0.7946962089963733,0.4524719346037784,1.874970542876261,2.8746690919093267,0.9232340298617868,0.21355728854229153,0.022500260124040987,0.022325372612248776,0.5884444945116538,0.12820965444986399,0.10625223493394434,0.11315610482453878,8.051077378480393,1.7065599532308227,0.00017488751179221135,0.46023484006178983,-0.0069038698905944385,6.34451742524957,Control_2022_Oct,control,volatility_burst,0.985,20
10,1380,2880,109,0.911982722115653,0.786362500479493,0.12562022163616005,0.8694772909745899,0.762058608536063,0.10741868243852692,0.001996007984031936,0.8425637285150345,0.7663009330527524,0.001996007984031936,0.9520975777865489,0.001996007984031936,0.4834243135597354,0.6445035061156739,1.072018967072855,1.4836419388920714,0.8715621498521084,0.6944611077784443,0.06258119112251394,0.06176265822135959,0.48893216085282903,0.4470641542000169,0.2337217684957187,0.2504216926733001,6.709758615141557,6.134866076817557,0.0008185329011543493,0.04186800665281215,-0.0166999241775814,0.5748925383239998,Control_2023_Feb,control,volume_burst,0.95,10
20,1380,2880,109,0.9659033117613595,0.9227995510427555,0.043103760718604,0.9169398410268732,0.8083724914875307,0.10856734953934255,0.001996007984031936,0.6304116405918027,0.5351170277770377,0.001996007984031936,0.918360533801442,0.001996007984031936,0.6818232705168653,0.5232546990592946,1.154107115057892,1.554080221569415,0.9169944999765929,0.046790641871625675,0.08232167571434106,0.08237039167277731,0.45621617979293877,0.30182122110575554,0.2979331806678494,0.32756454046325556,6.268897017775399,4.133509864772364,-4.871595843625176e-05,0.15439495868718323,-0.029631359795406154,2.135387153003035,Control_2023_Feb,control,volume_burst,0.95,20
10,1380,2880,56,0.9214892374041699,0.7747917921511548,0.1466974452530151,0.8794580235770507,0.7403212972209858,0.1391367263560649,0.001996007984031936,0.813085397557642,0.6413491967186542,0.005988023952095809,0.887157556564412,0.005988023952095809,0.5988746139830737,0.6694554542837741,0.9232927586164854,1.396810110449009,0.7769406341059784,0.4631073785242951,0.04218986042188714,0.041707969925284125,0.49096713753353655,0.45158847818387826,0.1815002916285731,0.1931122660035682,6.773644609693294,6.231576151033672,0.00048189049660301436,0.039378659349658285,-0.011611974374995115,0.5420684586596218,Control_2023_Feb,control,volume_burst,0.97,10
20,1380,2880,56,0.9708313617479994,0.9292913009629208,0.04154006078507866,0.9397433000334818,0.8532921931245979,0.08645110690888391,0.001996007984031936,0.5504742741647887,0.45925563089040394,0.011976047904191617,0.9070047805622168,0.001996007984031936,0.735353227438574,0.4210395283846485,1.2475643376556012,1.4634026730710943,0.8247017304348204,0.10197960407918416,0.05920387722267745,0.05867304142492582,0.44920892622202674,0.4125214803897665,0.24070548649724724,0.26458171665958446,6.196511134443073,5.689593672899636,0.000530835797751629,0.036687445832260246,-0.023876230162337225,0.5069174615434369,Control_2023_Feb,control,volume_burst,0.97,20
8,1380,2880,31,0.8403226359915178,0.7639365129585323,0.07638612303298553,0.7973848806405467,0.7488905236386134,0.048494357001933275,0.001996007984031936,0.9056110709598544,0.5310617593679573,0.007984031936127744,0.7600641012934963,0.01996007984031936,0.6847906546005188,0.7147554846138638,0.7328202520026024,1.371594568469016,0.7782070837801657,0.3787242551489702,0.02949010847893439,0.028859457876063883,0.3754599350029517,0.24656235553008585,0.134945566719948,0.14256565981416672,5.160993723545423,3.384227685738999,0.000630650602870507,0.12889757947286587,-0.007620093094218711,1.776766037806424,Control_2023_Feb,control,volume_burst,0.985,10
18,1380,2880,31,0.9524467924235517,0.913013697267065,0.03943309515648663,0.9154881451619667,0.8322981050452798,0.08319004011668696,0.001996007984031936,0.5433186082261334,0.2887396187014084,0.013972055888223553,0.6966198038246458,0.003992015968063872,0.8433625443984254,0.4415266213078471,1.1063810956750018,1.462127633775967,0.5891981090791206,0.28534293141371725,0.03807241593923775,0.03773520843438394,0.35025501124099717,0.21599774459845494,0.1729701234469986,0.1862067110704506,4.827678571251959,2.9727227281983577,0.0003372075048538106,0.13425726664254223,-0.013236587623451979,1.8549558430536015,Control_2023_Feb,control,volume_burst,0.985,20
10,1380,2880,111,0.9019957797458692,0.7872968789395661,0.11469890080630307,0.8054745753852719,0.71925192300064,0.08622265238463189,0.001996007984031936,0.8882732335560943,0.629458668009231,0.001996007984031936,0.8407170887852256,0.013972055888223553,0.6087210625386863,0.6240975039096766,0.9975940955478526,2.812341123391738,0.9042130290534396,0.34353129374125174,0.056679966941016444,0.05654772103085907,0.45365652551218066,0.44802530992902223,0.21559501940027612,0.22161772626019008,6.210072368513575,6.130013166645878,0.00013224591015737613,0.005631215583158433,-0.006022706859913962,0.08005920186769622,Control_2023_Feb,control,volatility_burst,0.95,10
20,1380,2880,111,0.924980239841664,0.8467756403080388,0.07820459953362524,0.8430635169248165,0.7416075454655121,0.1014559714593044,0.001996007984031936,0.581320328492493,0.45660261384429496,0.001996007984031936,0.8833284085421694,0.001996007984031936,0.7371549268291346,0.454009281511188,1.4769999623692667,3.4423059230408226,0.909308368747987,0.014797040591881624,0.06843639888908613,0.0681626200664797,0.5694154401305538,0.49375136306711437,0.2561603622455238,0.2745838353593569,7.808812359621062,6.759774793466576,0.0002737788226064297,0.07566407706343942,-0.018423473113833078,1.0490375661544862,Control_2023_Feb,control,volatility_burst,0.95,20
10,1380,2880,60,0.8925749713390546,0.7710521533206834,0.12152281801837117,0.7941974027960799,0.7041709974390142,0.09002640535706563,0.001996007984031936,0.7277221619644483,0.4520215841577393,0.04590818363273453,0.7858305954708618,0.021956087824351298,0.740255642213418,0.28266748019804483,1.2050168220797342,2.3802695722701905,0.8612724551059985,0.29094181163767247,0.03974364591038655,0.03959409900004059,0.5878383661159357,0.4032637887400414,0.16224210056863372,0.16507064561213924,8.074348890274381,5.520790289263651,0.00014954691034595874,0.18457457737589428,-0.0028285450435055204,2.55355860101073,Control_2023_Feb,control,volatility_burst,0.97,10
20,1380,2880,60,0.9281567767113759,0.8395108798594371,0.0886458968519388,0.856475911361666,0.7479146227884707,0.10856128857319536,0.001996007984031936,0.5517990191401347,0.3293454113279994,0.027944111776447105,0.7677094238885698,0.001996007984031936,0.8189350332378449,0.27689176287326334,1.3509047054481476,3.1717447162181425,0.9244080323890012,0.023395320935812838,0.04843469924401199,0.04828269651807552,0.29720552387922555,0.29694343317827754,0.19661508681807643,0.20876179868843805,4.040301114142558,4.039124770662758,0.00015200272593646896,0.00026209070094801445,-0.01214671187036162,0.0011763434798002237,Control_2023_Feb,control,volatility_burst,0.97,20
9,1380,2880,31,0.8634363255301758,0.7422832485213804,0.1211530770087954,0.7769139142539736,0.6513516425790973,0.12556227167487632,0.001996007984031936,0.6230703445735679,0.38780138007217707,0.059880239520958084,0.7536765688584858,0.023952095808383235,0.7824312237608482,0.423279647642462,1.5344667765763278,1.767270452893611,0.8821798909070194,0.29114177164567084,0.02410061993247287,0.02387376346861625,0.29664204158436264,0.3265505173344003,0.10876304119336452,0.1106071821416644,4.096615251936148,4.50989795980069,0.00022685646385662075,-0.02990847575003769,-0.0018441409482998772,-0.4132827078645418,Control_2023_Feb,control,volatility_burst,0.985,10
19,1380,2880,31,0.9221673990737911,0.8389382289786157,0.08322917009517539,0.855793134157158,0.7613846912700409,0.09440844288711703,0.001996007984031936,0.38010029827384456,0.275834857360149,0.07984031936127745,0.8253156141001574,0.007984031936127744,0.850978931955761,0.2982549135469303,1.8164552828575546,2.225395417146017,0.8940597900086457,0.07218556288742252,0.03102834608135086,0.030870863158945907,0.73744032931096,0.6924032975699907,0.1390918628444539,0.14894621477002837,10.167541542474979,9.546384579585153,0.00015748292240495149,0.04503703174096929,-0.009854351925574462,0.6211569628898257,Control_2023_Feb,control,volatility_burst,0.985,20
