window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2022_Aug_B,control,0.97,S2,2,False,,18,4260,0.7537682934920307,0.6512053565605689,2124.420596900784,1452.275254809168,1.354685576611453,1.3343609363772606,1.3273893411284121,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20299387502018362
Control_2022_Aug_B,control,0.97,S2,5,False,,18,4260,0.7582839812039165,0.6590664764836466,2172.174807397604,1523.0883756153326,1.354685576611453,1.350628311148654,1.3546375226385454,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2029478329932317
Control_2022_Aug_B,control,0.97,S2,10,False,,18,4260,0.7753718067177136,0.6781740955405648,2294.325201648036,1540.3251338285104,1.354685576611453,1.3616507102290556,1.3650301724058036,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20255629101302475
Control_2022_Aug_B,control,0.97,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.739455696164175,0.6804168293047486,3.097113418999196,2.738492032596196,,,,,,False,,,not_applicable_placebo,,,False,0.004733333014883101
Control_2022_Aug_B,control,0.97,S3,1,False,,18,4260,0.739455696164175,0.7022431170477175,2376.9110395045627,1568.9077438696936,1.354685576611453,1.312222852904325,1.2866069899247772,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20504370803246275
Control_2022_Aug_B,control,0.97,S3,2,False,,18,4260,0.724515151880099,0.688759894999633,2281.4141435068295,1547.8359932492338,1.354685576611453,1.3343956060110624,1.3302803672193888,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.22001937497407198
Control_2022_Aug_B,control,0.97,S3,5,False,,18,4260,0.7297859112906615,0.6964241695924861,2329.899034372177,1604.2696129586047,1.354685576611453,1.3537329012265096,1.3501630654468035,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20380566699896008
Control_2022_Aug_B,control,0.97,S3,10,False,,18,4260,0.7481753178720005,0.7154074887661988,2460.46197027623,1661.128845913557,1.354685576611453,1.3589505415232566,1.3682667456133604,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2029508749837987
Control_2022_Oct,control,0.95,S1,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.641809522745628,0.6571146166035327,8.268352855335575,8.37156892042274,,,,,,False,,,not_applicable_placebo,,,False,0.004722665995359421
Control_2022_Oct,control,0.95,S1,1,False,,18,4260,0.641809522745628,0.6716289257910055,1408.7642443587247,566.6262910728077,1.3802627706489476,1.239807299665289,1.1213853171223855,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20337375003146008
Control_2022_Oct,control,0.95,S1,2,False,,18,4260,0.6244660003941596,0.6522791905000933,1308.5898814675245,596.8506429669095,1.3802627706489476,1.3104874984279522,1.2367750879402184,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20221208297880366
Control_2022_Oct,control,0.95,S1,5,False,,18,4260,0.6187158824476473,0.6422520941917015,1267.9718164472376,628.0661273623133,1.3802627706489476,1.377279969429123,1.3410459221207953,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20248470798833296
