window,q,asset,hansen_J,p,df
Control_2023_Jan,0.95,BTCUSDT,1.83123878202805,0.17598129678764363,1
Control_2023_Jan,0.95,DOGEUSDT,0.0025690647728300094,0.9595757784657208,1
Control_2023_Jan,0.95,DOTUSDT,0.5556580664392614,0.4560149829068214,1
Control_2023_Jan,0.95,ETCUSDT,0.1916614677496086,0.6615373750318159,1
Control_2023_Jan,0.95,ETHUSDT,0.8245205031121414,0.36386178350537146,1
Control_2023_Jan,0.95,FILUSDT,0.18010079713662797,0.671286631391151,1
Control_2023_Jan,0.95,LINKUSDT,0.23239321328131415,0.6297549469840953,1
Control_2023_Jan,0.95,LTCUSDT,0.31899211733765415,0.5722139759471059,1
Control_2023_Jan,0.95,NEARUSDT,0.012338070232291828,0.9115553932048136,1
Control_2023_Jan,0.95,SOLUSDT,0.023347732103534503,0.8785562761702553,1
Control_2023_Jan,0.95,TRXUSDT,0.237767405488208,0.6258232826858303,1
Control_2023_Jan,0.95,UNIUSDT,0.6918377915325529,0.4055399822860305,1
Control_2023_Jan,0.95,XRPUSDT,0.008854433646126801,0.9250313089246142,1
Control_2023_Jan,0.97,ADAUSDT,0.13590359136636138,0.7123878444329232,1
Control_2023_Jan,0.97,ATOMUSDT,0.02865285676674892,0.8655830548823389,1
Control_2023_Jan,0.97,AVAXUSDT,0.4667605204795803,0.49448126773759826,1
Control_2023_Jan,0.97,BCHUSDT,0.09954497639158216,0.7523763648903985,1
Control_2023_Jan,0.97,BNBUSDT,0.16172143620080137,0.6875765524968684,1
Control_2023_Jan,0.97,BTCUSDT,0.00028136631107513583,0.9866169301633723,1
Control_2023_Jan,0.97,DOGEUSDT,0.05517897135435919,0.8142847612902219,1
Control_2023_Jan,0.97,DOTUSDT,0.22055848605803055,0.6386147091390524,1
Control_2023_Jan,0.97,ETCUSDT,0.08735329185373784,0.7675692540011021,1
Control_2023_Jan,0.97,ETHUSDT,6.96953942144113,0.008290883396720239,1
Control_2023_Jan,0.97,FILUSDT,0.009612845167550114,0.9218964669290954,1
Control_2023_Jan,0.97,LINKUSDT,0.5077903164791242,0.47609697886881075,1
Control_2023_Jan,0.97,LTCUSDT,0.06786742055373018,0.7944675006265606,1
Control_2023_Jan,0.97,NEARUSDT,0.02380431210514322,0.877383871906527,1
Control_2023_Jan,0.97,SOLUSDT,0.10403729150138274,0.7470374873271581,1
Control_2023_Jan,0.97,TRXUSDT,1.3652571166785457,0.24262845116902554,1
Control_2023_Jan,0.97,UNIUSDT,2.9631600384269126,0.0851813151377967,1
Control_2023_Jan,0.97,XRPUSDT,3.0580976634856194,0.08033567196809754,1
FTX_collapse,0.95,ADAUSDT,6.916706426485408,0.00853941117267365,1
FTX_collapse,0.95,ATOMUSDT,1.093337897102336,0.29573282040746474,1
FTX_collapse,0.95,AVAXUSDT,1.2323936211765028,0.2669420402989199,1
FTX_collapse,0.95,BCHUSDT,2.935781440147136,0.08663672949882517,1
FTX_collapse,0.95,BNBUSDT,2.5227985569495397,0.11221128406444802,1
FTX_collapse,0.95,BTCUSDT,1.808696042924431,0.17866473098460622,1
FTX_collapse,0.95,DOGEUSDT,1.5908881968350284,0.2071992811684188,1
FTX_collapse,0.95,DOTUSDT,1.7397031411061592,0.18717644511916132,1
FTX_collapse,0.95,ETCUSDT,1.0339163512949927,0.30924060107106255,1
FTX_collapse,0.95,ETHUSDT,2.8170608010646476,0.09326704764952132,1
FTX_collapse,0.95,FILUSDT,0.1342839982187119,0.7140309489487824,1
FTX_collapse,0.95,LINKUSDT,2.7502437494584044,0.09723960338178728,1
FTX_collapse,0.95,LTCUSDT,0.026983075209797355,0.8695223297089882,1
FTX_collapse,0.95,NEARUSDT,1.9786469334453123,0.15953302211068865,1
FTX_collapse,0.95,SOLUSDT,0.9215937434427239,0.33705685496739235,1
FTX_collapse,0.95,TRXUSDT,0.20378354401973836,0.6516840558924081,1
FTX_collapse,0.95,UNIUSDT,0.3096170370308713,0.5779152818229967,1
FTX_collapse,0.95,XRPUSDT,3.099982415887589,0.07829313980633112,1
FTX_collapse,0.97,ADAUSDT,3.321370937690733,0.06838478159283756,1
FTX_collapse,0.97,ATOMUSDT,0.37370976520278226,0.5409890399421083,1
FTX_collapse,0.97,AVAXUSDT,0.9065265506891125,0.3410377098474664,1
FTX_collapse,0.97,BCHUSDT,1.7984505691558261,0.1798999264376535,1
FTX_collapse,0.97,BNBUSDT,3.512963868695254,0.06089043330594912,1
FTX_collapse,0.97,BTCUSDT,0.7168320549517426,0.3971850226488205,1
FTX_collapse,0.97,DOGEUSDT,0.963439056749222,0.3263219282206423,1
FTX_collapse,0.97,DOTUSDT,3.511177453608896,0.06095611954447899,1
FTX_collapse,0.97,ETCUSDT,1.2013924434897116,0.27304355123380886,1
FTX_collapse,0.97,ETHUSDT,0.08250013254778078,0.7739374702953847,1
FTX_collapse,0.97,FILUSDT,0.3294616150450763,0.5659762807334521,1
FTX_collapse,0.97,LINKUSDT,3.284330585988207,0.06994414534256699,1
FTX_collapse,0.97,LTCUSDT,0.0020487460492464894,0.9638976183388235,1
FTX_collapse,0.97,NEARUSDT,0.18374250783384177,0.6681765218549527,1
FTX_collapse,0.97,SOLUSDT,2.637525413792162,0.10436599121862933,1
FTX_collapse,0.97,TRXUSDT,1.309207580586746,0.25253817732522066,1
FTX_collapse,0.97,UNIUSDT,1.6530856877269753,0.19853947231423819,1
FTX_collapse,0.97,XRPUSDT,1.1937711700001208,0.27457018436624536,1
Terra_Luna,0.95,ADAUSDT,0.3266180222784355,0.5676573380567644,1
Terra_Luna,0.95,ATOMUSDT,0.5308280510745196,0.4662589375591878,1
Terra_Luna,0.95,AVAXUSDT,0.5674355126459159,0.4512797786504319,1
Terra_Luna,0.95,BCHUSDT,1.558577251682744,0.21187365961443294,1
Terra_Luna,0.95,BNBUSDT,0.016296170536242913,0.8984208518321952,1
Terra_Luna,0.95,BTCUSDT,0.46033270491913003,0.4974685241464669,1
Terra_Luna,0.95,DOGEUSDT,0.06340661933916791,0.8011904703684769,1
Terra_Luna,0.95,DOTUSDT,0.6218313700488646,0.43036755052342324,1
Terra_Luna,0.95,ETCUSDT,0.41457308401723675,0.5196574671565055,1
Terra_Luna,0.95,ETHUSDT,0.3104801477352609,0.5773856968901888,1
Terra_Luna,0.95,FILUSDT,0.3717684564491205,0.5420418824315556,1
Terra_Luna,0.95,LINKUSDT,0.752517756786976,0.38568026297493596,1
Terra_Luna,0.95,LTCUSDT,0.8054428236562127,0.36947102062587045,1
Terra_Luna,0.95,NEARUSDT,2.871380344744903,0.090167505283556,1
Terra_Luna,0.95,SOLUSDT,0.2941347737083097,0.5875829725136561,1
Terra_Luna,0.95,TRXUSDT,1.63476331873352,0.20104547850001564,1
Terra_Luna,0.95,UNIUSDT,0.001395467999401467,0.9702011842821738,1
Terra_Luna,0.95,XRPUSDT,0.23868535190402457,0.6251572393178919,1
Terra_Luna,0.97,ADAUSDT,0.7762849929528102,0.3782797345366752,1
Terra_Luna,0.97,ATOMUSDT,0.002621699634162987,0.9591641315181264,1
Terra_Luna,0.97,AVAXUSDT,0.5304532851504496,0.46641635133941517,1
Terra_Luna,0.97,BCHUSDT,0.8919778979268727,0.3449418786273142,1
Terra_Luna,0.97,BNBUSDT,0.03638615066273471,0.8487202555754161,1
Terra_Luna,0.97,BTCUSDT,0.7183734080288451,0.39667797962936147,1
Terra_Luna,0.97,DOGEUSDT,0.02225521851078856,0.8814101568199371,1
Terra_Luna,0.97,DOTUSDT,0.06301844474737466,0.8017872440809859,1
Terra_Luna,0.97,ETCUSDT,0.19019302691325204,0.6627560114523066,1
Terra_Luna,0.97,ETHUSDT,0.011531939290764733,0.914482072552246,1
Terra_Luna,0.97,FILUSDT,0.010476635877632662,0.9184745524266309,1
Terra_Luna,0.97,LINKUSDT,1.8056364986791584,0.17903256061117434,1
Terra_Luna,0.97,LTCUSDT,0.21100454782816885,0.6459811865927773,1
Terra_Luna,0.97,NEARUSDT,0.5888959922103528,0.44284634948534507,1
Terra_Luna,0.97,SOLUSDT,1.5363556641202587,0.21516107341801383,1
Terra_Luna,0.97,TRXUSDT,0.19502893862025913,0.6587636236335788,1
Terra_Luna,0.97,UNIUSDT,1.0500120497547327,0.3055043117112286,1
