window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2022_Oct,control,0.95,S1,10,False,,18,4260,0.6487863671765726,0.6639571178418414,1421.3751239654014,633.6846567746919,1.3802627706489476,1.399121920709184,1.4152612616695999,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20199287496507168
Control_2022_Oct,control,0.95,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6627998044818029,0.6341350927543056,1.78081793020046,1.5156165725519397,,,,,,False,,,not_applicable_placebo,,,False,0.0046743330312892795
Control_2022_Oct,control,0.95,S2,1,False,,18,4260,0.6627998044818029,0.6491014647343936,1514.6902007591973,539.7231351884018,1.3802627706489476,1.2546491678877774,1.145741727660143,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2054535420029424
Control_2022_Oct,control,0.95,S2,2,False,,18,4260,0.6454671181199807,0.629947656804791,1405.722439420701,562.5564871899495,1.3802627706489476,1.3256315122761386,1.2368120686679092,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20239670801674947
Control_2022_Oct,control,0.95,S2,5,False,,18,4260,0.6385882724193989,0.6218695433919674,1354.197482070309,592.5448683947266,1.3802627706489476,1.364905911590022,1.3659759964423888,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20214987499639392
Control_2022_Oct,control,0.95,S2,10,False,,18,4260,0.6606823748379949,0.6505294690614771,1520.8581258624063,628.1282332442374,1.3802627706489476,1.3925120864266831,1.4250153556715117,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20260329102165997
Control_2022_Oct,control,0.95,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.679716096032044,0.6190597210537376,7.600860886635373,8.699091660810758,,,,,,False,,,not_applicable_placebo,,,False,0.004749457992147654
Control_2022_Oct,control,0.95,S3,1,False,,18,4260,0.679716096032044,0.6377816891617151,1464.804285590243,529.6218697691077,1.3802627706489476,1.2492287346755349,1.1380293733106999,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20297187502728775
Control_2022_Oct,control,0.95,S3,2,False,,18,4260,0.6613386176873738,0.6192109610984771,1362.6244010703952,549.2662295365049,1.3802627706489476,1.3169440800175007,1.2432267965937707,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20262920897221193
Control_2022_Oct,control,0.95,S3,5,False,,18,4260,0.6534786531781523,0.61142313521,1319.378512848709,586.9446117394631,1.3802627706489476,1.3690288866767835,1.3585903617673252,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20274195802630857
